26-Jan-2021 12:36:22
Meas. Pulse Power provided by IQ-Mod and Small signal Gain Response
CW @ 8.5GHz and -20dBm

Time(Sec.)	 Gain(dB)            Pout(dBm)	
 85.28   -4.412565e-01   -8.973810e-01
 85.29   -4.502081e-01   -8.929237e-01
 85.3   -4.591147e-01   -8.883770e-01
 85.31   -4.679753e-01   -8.837415e-01
 85.32   -4.767892e-01   -8.790177e-01
 85.33   -4.855554e-01   -8.742059e-01
 85.34   -4.942730e-01   -8.693067e-01
 85.35   -5.029412e-01   -8.643206e-01
 85.36   -5.115591e-01   -8.592481e-01
 85.37   -5.201259e-01   -8.540896e-01
 85.38   -5.286406e-01   -8.488457e-01
 85.39   -5.371025e-01   -8.435170e-01
 85.4   -5.455107e-01   -8.381039e-01
 85.41   -5.538643e-01   -8.326069e-01
 85.42   -5.621626e-01   -8.270268e-01
 85.43   -5.704046e-01   -8.213639e-01
 85.44   -5.785896e-01   -8.156188e-01
 85.45   -5.867167e-01   -8.097923e-01
 85.46   -5.947851e-01   -8.038847e-01
 85.47   -6.027941e-01   -7.978968e-01
 85.48   -6.107428e-01   -7.918290e-01
 85.49   -6.186304e-01   -7.856821e-01
 85.5   -6.264562e-01   -7.794566e-01
 85.51   -6.342193e-01   -7.731532e-01
 85.52   -6.419190e-01   -7.667725e-01
 85.53   -6.495545e-01   -7.603150e-01
 85.54   -6.571250e-01   -7.537816e-01
 85.55   -6.646299e-01   -7.471727e-01
 85.56   -6.720683e-01   -7.404892e-01
 85.57   -6.794394e-01   -7.337316e-01
 85.58   -6.867426e-01   -7.269006e-01
 85.59   -6.939772e-01   -7.199970e-01
 85.6   -7.011423e-01   -7.130213e-01
 85.61   -7.082374e-01   -7.059744e-01
 85.62   -7.152616e-01   -6.988568e-01
 85.63   -7.222143e-01   -6.916694e-01
 85.64   -7.290948e-01   -6.844128e-01
 85.65   -7.359023e-01   -6.770877e-01
 85.66   -7.426363e-01   -6.696950e-01
 85.67   -7.492960e-01   -6.622352e-01
 85.68   -7.558808e-01   -6.547093e-01
 85.69   -7.623900e-01   -6.471179e-01
 85.7   -7.688229e-01   -6.394618e-01
 85.71   -7.751790e-01   -6.317417e-01
 85.72   -7.814575e-01   -6.239584e-01
 85.73   -7.876579e-01   -6.161128e-01
 85.74   -7.937796e-01   -6.082055e-01
 85.75   -7.998218e-01   -6.002375e-01
 85.76   -8.057841e-01   -5.922094e-01
 85.77   -8.116658e-01   -5.841221e-01
 85.78   -8.174664e-01   -5.759763e-01
 85.79   -8.231852e-01   -5.677730e-01
 85.8   -8.288216e-01   -5.595129e-01
 85.81   -8.343752e-01   -5.511968e-01
 85.82   -8.398454e-01   -5.428257e-01
 85.83   -8.452316e-01   -5.344002e-01
 85.84   -8.505332e-01   -5.259213e-01
 85.85   -8.557498e-01   -5.173898e-01
 85.86   -8.608808e-01   -5.088066e-01
 85.87   -8.659258e-01   -5.001725e-01
 85.88   -8.708841e-01   -4.914884e-01
 85.89   -8.757554e-01   -4.827551e-01
 85.9   -8.805391e-01   -4.739736e-01
 85.91   -8.852347e-01   -4.651446e-01
 85.92   -8.898418e-01   -4.562692e-01
 85.93   -8.943599e-01   -4.473481e-01
 85.94   -8.987886e-01   -4.383823e-01
 85.95   -9.031274e-01   -4.293726e-01
 85.96   -9.073759e-01   -4.203200e-01
 85.97   -9.115337e-01   -4.112254e-01
 85.98   -9.156003e-01   -4.020896e-01
 85.99   -9.195754e-01   -3.929137e-01
 86   -9.234584e-01   -3.836984e-01
 86.01   -9.272492e-01   -3.744448e-01
 86.02   -9.309472e-01   -3.651538e-01
 86.03   -9.345521e-01   -3.558262e-01
 86.04   -9.380636e-01   -3.464630e-01
 86.05   -9.414813e-01   -3.370652e-01
 86.06   -9.448048e-01   -3.276337e-01
 86.07   -9.480339e-01   -3.181695e-01
 86.08   -9.511681e-01   -3.086734e-01
 86.09   -9.542072e-01   -2.991464e-01
 86.1   -9.571509e-01   -2.895895e-01
 86.11   -9.599989e-01   -2.800037e-01
 86.12   -9.627509e-01   -2.703899e-01
 86.13   -9.654066e-01   -2.607490e-01
 86.14   -9.679658e-01   -2.510821e-01
 86.15   -9.704282e-01   -2.413900e-01
 86.16   -9.727935e-01   -2.316738e-01
 86.17   -9.750616e-01   -2.219345e-01
 86.18   -9.772321e-01   -2.121729e-01
 86.19   -9.793050e-01   -2.023902e-01
 86.2   -9.812799e-01   -1.925872e-01
 86.21   -9.831566e-01   -1.827649e-01
 86.22   -9.849351e-01   -1.729243e-01
 86.23   -9.866151e-01   -1.630665e-01
 86.24   -9.881964e-01   -1.531924e-01
 86.25   -9.896789e-01   -1.433029e-01
 86.26   -9.910624e-01   -1.333991e-01
 86.27   -9.923468e-01   -1.234820e-01
 86.28   -9.935320e-01   -1.135525e-01
 86.29   -9.946178e-01   -1.036117e-01
 86.3   -9.956042e-01   -9.366049e-02
 86.31   -9.964910e-01   -8.369994e-02
 86.32   -9.972782e-01   -7.373101e-02
 86.33   -9.979656e-01   -6.375470e-02
 86.34   -9.985532e-01   -5.377203e-02
 86.35   -9.990410e-01   -4.378397e-02
 86.36   -9.994289e-01   -3.379154e-02
 86.37   -9.997168e-01   -2.379573e-02
 86.38   -9.999048e-01   -1.379754e-02
 86.39   -9.999928e-01   -3.797965e-03
 86.4   -9.999808e-01    6.201987e-03
 86.41   -9.998688e-01    1.620132e-02
 86.42   -9.996567e-01    2.619903e-02
 86.43   -9.993448e-01    3.619412e-02
 86.44   -9.989329e-01    4.618559e-02
 86.45   -9.984211e-01    5.617244e-02
 86.46   -9.978094e-01    6.615368e-02
 86.47   -9.970980e-01    7.612830e-02
 86.48   -9.962869e-01    8.609531e-02
 86.49   -9.953762e-01    9.605371e-02
 86.5   -9.943659e-01    1.060025e-01
 86.51   -9.932561e-01    1.159407e-01
 86.52   -9.920471e-01    1.258673e-01
 86.53   -9.907388e-01    1.357813e-01
 86.54   -9.893315e-01    1.456817e-01
 86.55   -9.878252e-01    1.555676e-01
 86.56   -9.862202e-01    1.654379e-01
 86.57   -9.845165e-01    1.752917e-01
 86.58   -9.827144e-01    1.851279e-01
 86.59   -9.808140e-01    1.949456e-01
 86.6   -9.788156e-01    2.047439e-01
 86.61   -9.767192e-01    2.145216e-01
 86.62   -9.745252e-01    2.242779e-01
 86.63   -9.722338e-01    2.340118e-01
 86.64   -9.698451e-01    2.437223e-01
 86.65   -9.673594e-01    2.534084e-01
 86.66   -9.647770e-01    2.630691e-01
 86.67   -9.620981e-01    2.727036e-01
 86.68   -9.593230e-01    2.823108e-01
 86.69   -9.564520e-01    2.918897e-01
 86.7   -9.534853e-01    3.014395e-01
 86.71   -9.504233e-01    3.109591e-01
 86.72   -9.472662e-01    3.204477e-01
 86.73   -9.440144e-01    3.299041e-01
 86.74   -9.406683e-01    3.393276e-01
 86.75   -9.372280e-01    3.487172e-01
 86.76   -9.336940e-01    3.580719e-01
 86.77   -9.300667e-01    3.673908e-01
 86.78   -9.263463e-01    3.766729e-01
 86.79   -9.225333e-01    3.859174e-01
 86.8   -9.186281e-01    3.951233e-01
 86.81   -9.146310e-01    4.042896e-01
 86.82   -9.105425e-01    4.134156e-01
 86.83   -9.063628e-01    4.225002e-01
 86.84   -9.020926e-01    4.315425e-01
 86.85   -8.977321e-01    4.405417e-01
 86.86   -8.932819e-01    4.494969e-01
 86.87   -8.887423e-01    4.584071e-01
 86.88   -8.841139e-01    4.672714e-01
 86.89   -8.793971e-01    4.760891e-01
 86.9   -8.745923e-01    4.848591e-01
 86.91   -8.697001e-01    4.935806e-01
 86.92   -8.647208e-01    5.022528e-01
 86.93   -8.596552e-01    5.108747e-01
 86.94   -8.545035e-01    5.194456e-01
 86.95   -8.492664e-01    5.279645e-01
 86.96   -8.439444e-01    5.364306e-01
 86.97   -8.385380e-01    5.448431e-01
 86.98   -8.330477e-01    5.532011e-01
 86.99   -8.274742e-01    5.615038e-01
 87   -8.218178e-01    5.697503e-01
 87.01   -8.160793e-01    5.779399e-01
 87.02   -8.102592e-01    5.860716e-01
 87.03   -8.043581e-01    5.941448e-01
 87.04   -7.983765e-01    6.021585e-01
 87.05   -7.923151e-01    6.101121e-01
 87.06   -7.861745e-01    6.180046e-01
 87.07   -7.799552e-01    6.258353e-01
 87.08   -7.736580e-01    6.336034e-01
 87.09   -7.672834e-01    6.413082e-01
 87.1   -7.608320e-01    6.489488e-01
 87.11   -7.543046e-01    6.565246e-01
 87.12   -7.477018e-01    6.640347e-01
 87.13   -7.410242e-01    6.714784e-01
 87.14   -7.342724e-01    6.788549e-01
 87.15   -7.274473e-01    6.861636e-01
 87.16   -7.205494e-01    6.934036e-01
 87.17   -7.135794e-01    7.005743e-01
 87.18   -7.065381e-01    7.076750e-01
 87.19   -6.994262e-01    7.147048e-01
 87.2   -6.922443e-01    7.216633e-01
 87.21   -6.849932e-01    7.285495e-01
 87.22   -6.776735e-01    7.353629e-01
 87.23   -6.702861e-01    7.421027e-01
 87.24   -6.628317e-01    7.487684e-01
 87.25   -6.553110e-01    7.553592e-01
 87.26   -6.477248e-01    7.618744e-01
 87.27   -6.400738e-01    7.683134e-01
 87.28   -6.323588e-01    7.746757e-01
 87.29   -6.245805e-01    7.809604e-01
 87.3   -6.167398e-01    7.871671e-01
 87.31   -6.088375e-01    7.932950e-01
 87.32   -6.008742e-01    7.993436e-01
 87.33   -5.928508e-01    8.053123e-01
 87.34   -5.847682e-01    8.112004e-01
 87.35   -5.766271e-01    8.170075e-01
 87.36   -5.684283e-01    8.227328e-01
 87.37   -5.601727e-01    8.283758e-01
 87.38   -5.518611e-01    8.339360e-01
 87.39   -5.434943e-01    8.394129e-01
 87.4   -5.350731e-01    8.448057e-01
 87.41   -5.265985e-01    8.501142e-01
 87.42   -5.180711e-01    8.553375e-01
 87.43   -5.094920e-01    8.604754e-01
 87.44   -5.008619e-01    8.655272e-01
 87.45   -4.921817e-01    8.704925e-01
 87.46   -4.834523e-01    8.753707e-01
 87.47   -4.746746e-01    8.801614e-01
 87.48   -4.658494e-01    8.848640e-01
 87.49   -4.569776e-01    8.894782e-01
 87.5   -4.480601e-01    8.940034e-01
 87.51   -4.390979e-01    8.984392e-01
 87.52   -4.300917e-01    9.027852e-01
 87.53   -4.210424e-01    9.070409e-01
 87.54   -4.119511e-01    9.112059e-01
 87.55   -4.028186e-01    9.152798e-01
 87.56   -3.936458e-01    9.192622e-01
 87.57   -3.844337e-01    9.231526e-01
 87.58   -3.751831e-01    9.269507e-01
 87.59   -3.658950e-01    9.306561e-01
 87.6   -3.565703e-01    9.342685e-01
 87.61   -3.472099e-01    9.377874e-01
 87.62   -3.378149e-01    9.412126e-01
 87.63   -3.283860e-01    9.445436e-01
 87.64   -3.189243e-01    9.477802e-01
 87.65   -3.094307e-01    9.509220e-01
 87.66   -2.999062e-01    9.539687e-01
 87.67   -2.903517e-01    9.569200e-01
 87.68   -2.807681e-01    9.597756e-01
 87.69   -2.711565e-01    9.625353e-01
 87.7   -2.615177e-01    9.651987e-01
 87.71   -2.518528e-01    9.677656e-01
 87.72   -2.421627e-01    9.702357e-01
 87.73   -2.324484e-01    9.726087e-01
 87.74   -2.227109e-01    9.748845e-01
 87.75   -2.129511e-01    9.770629e-01
 87.76   -2.031699e-01    9.791435e-01
 87.77   -1.933685e-01    9.811262e-01
 87.78   -1.835477e-01    9.830108e-01
 87.79   -1.737086e-01    9.847971e-01
 87.8   -1.638521e-01    9.864849e-01
 87.81   -1.539793e-01    9.880741e-01
 87.82   -1.440910e-01    9.895644e-01
 87.83   -1.341883e-01    9.909559e-01
 87.84   -1.242722e-01    9.922482e-01
 87.85   -1.143437e-01    9.934413e-01
 87.86   -1.044037e-01    9.945350e-01
 87.87   -9.445329e-02    9.955293e-01
 87.88   -8.449344e-02    9.964240e-01
 87.89   -7.452514e-02    9.972191e-01
 87.9   -6.454939e-02    9.979145e-01
 87.91   -5.456718e-02    9.985101e-01
 87.92   -4.457952e-02    9.990058e-01
 87.93   -3.458740e-02    9.994017e-01
 87.94   -2.459182e-02    9.996976e-01
 87.95   -1.459378e-02    9.998935e-01
 87.96   -4.594284e-03    9.999894e-01
 87.97    5.405673e-03    9.999854e-01
 87.98    1.540509e-02    9.998813e-01
 87.99    2.540297e-02    9.996773e-01
 88    3.539830e-02    9.993733e-01
 88.01    4.539010e-02    9.989693e-01
 88.02    5.537736e-02    9.984655e-01
 88.03    6.535908e-02    9.978618e-01
 88.04    7.533426e-02    9.971583e-01
 88.05    8.530191e-02    9.963551e-01
 88.06    9.526103e-02    9.954523e-01
 88.07    1.052106e-01    9.944500e-01
 88.08    1.151497e-01    9.933481e-01
 88.09    1.250773e-01    9.921470e-01
 88.1    1.349923e-01    9.908466e-01
 88.11    1.448939e-01    9.894472e-01
 88.12    1.547809e-01    9.879488e-01
 88.13    1.646525e-01    9.863516e-01
 88.14    1.745076e-01    9.846558e-01
 88.15    1.843453e-01    9.828615e-01
 88.16    1.941645e-01    9.809690e-01
 88.17    2.039643e-01    9.789783e-01
 88.18    2.137438e-01    9.768898e-01
 88.19    2.235018e-01    9.747035e-01
 88.2    2.332375e-01    9.724198e-01
 88.21    2.429499e-01    9.700388e-01
 88.22    2.526380e-01    9.675609e-01
 88.23    2.623008e-01    9.649862e-01
 88.24    2.719374e-01    9.623150e-01
 88.25    2.815468e-01    9.595475e-01
 88.26    2.911280e-01    9.566841e-01
 88.27    3.006801e-01    9.537250e-01
 88.28    3.102022e-01    9.506706e-01
 88.29    3.196932e-01    9.475211e-01
 88.3    3.291523e-01    9.442769e-01
 88.31    3.385784e-01    9.409382e-01
 88.32    3.479707e-01    9.375054e-01
 88.33    3.573282e-01    9.339789e-01
 88.34    3.666500e-01    9.303589e-01
 88.35    3.759351e-01    9.266460e-01
 88.36    3.851826e-01    9.228404e-01
 88.37    3.943916e-01    9.189425e-01
 88.38    4.035612e-01    9.149527e-01
 88.39    4.126904e-01    9.108714e-01
 88.4    4.217783e-01    9.066990e-01
 88.41    4.308240e-01    9.024360e-01
 88.42    4.398267e-01    8.980827e-01
 88.43    4.487854e-01    8.936396e-01
 88.44    4.576992e-01    8.891071e-01
 88.45    4.665672e-01    8.844857e-01
 88.46    4.753886e-01    8.797759e-01
 88.47    4.841625e-01    8.749781e-01
 88.48    4.928879e-01    8.700928e-01
 88.49    5.015640e-01    8.651205e-01
 88.5    5.101900e-01    8.600617e-01
 88.51    5.187650e-01    8.549169e-01
 88.52    5.272881e-01    8.496866e-01
 88.53    5.357584e-01    8.443713e-01
 88.54    5.441752e-01    8.389716e-01
 88.55    5.525376e-01    8.334880e-01
 88.56    5.608447e-01    8.279210e-01
 88.57    5.690957e-01    8.222713e-01
 88.58    5.772898e-01    8.165393e-01
 88.59    5.854262e-01    8.107257e-01
 88.6    5.935041e-01    8.048310e-01
 88.61    6.015226e-01    7.988558e-01
 88.62    6.094809e-01    7.928007e-01
 88.63    6.173783e-01    7.866664e-01
 88.64    6.252140e-01    7.804534e-01
 88.65    6.329871e-01    7.741623e-01
 88.66    6.406970e-01    7.677938e-01
 88.67    6.483428e-01    7.613486e-01
 88.68    6.559237e-01    7.548272e-01
 88.69    6.634391e-01    7.482303e-01
 88.7    6.708881e-01    7.415586e-01
 88.71    6.782700e-01    7.348128e-01
 88.72    6.855841e-01    7.279935e-01
 88.73    6.928296e-01    7.211013e-01
 88.74    7.000059e-01    7.141371e-01
 88.75    7.071121e-01    7.071015e-01
 88.76    7.141477e-01    6.999951e-01
 88.77    7.211118e-01    6.928187e-01
 88.78    7.280038e-01    6.855731e-01
 88.79    7.348230e-01    6.782589e-01
 88.8    7.415687e-01    6.708769e-01
 88.81    7.482403e-01    6.634278e-01
 88.82    7.548371e-01    6.559123e-01
 88.83    7.613584e-01    6.483313e-01
 88.84    7.678035e-01    6.406854e-01
 88.85    7.741718e-01    6.329755e-01
 88.86    7.804628e-01    6.252022e-01
 88.87    7.866757e-01    6.173665e-01
 88.88    7.928099e-01    6.094690e-01
 88.89    7.988649e-01    6.015105e-01
 88.9    8.048399e-01    5.934920e-01
 88.91    8.107345e-01    5.854140e-01
 88.92    8.165480e-01    5.772775e-01
 88.93    8.222799e-01    5.690833e-01
 88.94    8.279295e-01    5.608322e-01
 88.95    8.334963e-01    5.525250e-01
 88.96    8.389798e-01    5.441626e-01
 88.97    8.443794e-01    5.357457e-01
 88.98    8.496945e-01    5.272753e-01
 88.99    8.549247e-01    5.187521e-01
 89    8.600694e-01    5.101770e-01
 89.01    8.651281e-01    5.015510e-01
 89.02    8.701003e-01    4.928748e-01
 89.03    8.749854e-01    4.841493e-01
 89.04    8.797831e-01    4.753754e-01
 89.05    8.844928e-01    4.665539e-01
 89.06    8.891140e-01    4.576858e-01
 89.07    8.936463e-01    4.487719e-01
 89.08    8.980893e-01    4.398132e-01
 89.09    9.024424e-01    4.308104e-01
 89.1    9.067054e-01    4.217646e-01
 89.11    9.108776e-01    4.126766e-01
 89.12    9.149588e-01    4.035474e-01
 89.13    9.189484e-01    3.943778e-01
 89.14    9.228462e-01    3.851687e-01
 89.15    9.266517e-01    3.759211e-01
 89.16    9.303645e-01    3.666360e-01
 89.17    9.339843e-01    3.573142e-01
 89.18    9.375106e-01    3.479566e-01
 89.19    9.409433e-01    3.385643e-01
 89.2    9.442818e-01    3.291381e-01
 89.21    9.475259e-01    3.196789e-01
 89.22    9.506753e-01    3.101879e-01
 89.23    9.537296e-01    3.006658e-01
 89.24    9.566885e-01    2.911136e-01
 89.25    9.595518e-01    2.815323e-01
 89.26    9.623191e-01    2.719229e-01
 89.27    9.649901e-01    2.622862e-01
 89.28    9.675647e-01    2.526234e-01
 89.29    9.700425e-01    2.429353e-01
 89.3    9.724233e-01    2.332229e-01
 89.31    9.747069e-01    2.234871e-01
 89.32    9.768930e-01    2.137290e-01
 89.33    9.789814e-01    2.039496e-01
 89.34    9.809719e-01    1.941497e-01
 89.35    9.828643e-01    1.843305e-01
 89.36    9.846585e-01    1.744928e-01
 89.37    9.863541e-01    1.646376e-01
 89.38    9.879512e-01    1.547660e-01
 89.39    9.894494e-01    1.448789e-01
 89.4    9.908487e-01    1.349774e-01
 89.41    9.921489e-01    1.250623e-01
 89.42    9.933499e-01    1.151347e-01
 89.43    9.944515e-01    1.051956e-01
 89.44    9.954538e-01    9.524603e-02
 89.45    9.963564e-01    8.528689e-02
 89.46    9.971595e-01    7.531923e-02
 89.47    9.978628e-01    6.534404e-02
 89.48    9.984663e-01    5.536231e-02
 89.49    9.989700e-01    4.537504e-02
 89.5    9.993738e-01    3.538324e-02
 89.51    9.996777e-01    2.538790e-02
 89.52    9.998816e-01    1.539002e-02
 89.53    9.999855e-01    5.390601e-03
 89.54    9.999894e-01   -4.609356e-03
 89.55    9.998933e-01   -1.460885e-02
 89.56    9.996972e-01   -2.460689e-02
 89.57    9.994012e-01   -3.460246e-02
 89.58    9.990052e-01   -4.459458e-02
 89.59    9.985093e-01   -5.458223e-02
 89.6    9.979135e-01   -6.456443e-02
 89.61    9.972180e-01   -7.454017e-02
 89.62    9.964228e-01   -8.450846e-02
 89.63    9.955279e-01   -9.446830e-02
 89.64    9.945334e-01   -1.044187e-01
 89.65    9.934395e-01   -1.143586e-01
 89.66    9.922463e-01   -1.242871e-01
 89.67    9.909538e-01   -1.342032e-01
 89.68    9.895623e-01   -1.441059e-01
 89.69    9.880718e-01   -1.539941e-01
 89.7    9.864824e-01   -1.638670e-01
 89.71    9.847945e-01   -1.737235e-01
 89.72    9.830080e-01   -1.835626e-01
 89.73    9.811233e-01   -1.933833e-01
 89.74    9.791404e-01   -2.031847e-01
 89.75    9.770597e-01   -2.129658e-01
 89.76    9.748812e-01   -2.227256e-01
 89.77    9.726052e-01   -2.324631e-01
 89.78    9.702320e-01   -2.421773e-01
 89.79    9.677618e-01   -2.518674e-01
 89.8    9.651947e-01   -2.615323e-01
 89.81    9.625312e-01   -2.711710e-01
 89.82    9.597714e-01   -2.807826e-01
 89.83    9.569156e-01   -2.903661e-01
 89.84    9.539642e-01   -2.999206e-01
 89.85    9.509173e-01   -3.094450e-01
 89.86    9.477754e-01   -3.189386e-01
 89.87    9.445387e-01   -3.284002e-01
 89.88    9.412075e-01   -3.378290e-01
 89.89    9.377822e-01   -3.472241e-01
 89.9    9.342631e-01   -3.565844e-01
 89.91    9.306506e-01   -3.659090e-01
 89.92    9.269451e-01   -3.751971e-01
 89.93    9.231468e-01   -3.844476e-01
 89.94    9.192562e-01   -3.936597e-01
 89.95    9.152737e-01   -4.028324e-01
 89.96    9.111997e-01   -4.119649e-01
 89.97    9.070346e-01   -4.210561e-01
 89.98    9.027787e-01   -4.301053e-01
 89.99    8.984326e-01   -4.391114e-01
 90    8.939967e-01   -4.480736e-01
 90.01    8.894713e-01   -4.569910e-01
 90.02    8.848570e-01   -4.658627e-01
 90.03    8.801542e-01   -4.746879e-01
 90.04    8.753634e-01   -4.834655e-01
 90.05    8.704851e-01   -4.921949e-01
 90.06    8.655197e-01   -5.008749e-01
 90.07    8.604677e-01   -5.095050e-01
 90.08    8.553297e-01   -5.180840e-01
 90.09    8.501062e-01   -5.266113e-01
 90.1    8.447977e-01   -5.350859e-01
 90.11    8.394047e-01   -5.435069e-01
 90.12    8.339277e-01   -5.518737e-01
 90.13    8.283674e-01   -5.601852e-01
 90.14    8.227242e-01   -5.684407e-01
 90.15    8.169988e-01   -5.766394e-01
 90.16    8.111916e-01   -5.847804e-01
 90.17    8.053033e-01   -5.928630e-01
 90.18    7.993346e-01   -6.008862e-01
 90.19    7.932858e-01   -6.088494e-01
 90.2    7.871578e-01   -6.167517e-01
 90.21    7.809510e-01   -6.245923e-01
 90.22    7.746661e-01   -6.323705e-01
 90.23    7.683038e-01   -6.400854e-01
 90.24    7.618646e-01   -6.477363e-01
 90.25    7.553493e-01   -6.553224e-01
 90.26    7.487584e-01   -6.628430e-01
 90.27    7.420926e-01   -6.702973e-01
 90.28    7.353527e-01   -6.776846e-01
 90.29    7.285392e-01   -6.850041e-01
 90.3    7.216528e-01   -6.922552e-01
 90.31    7.146943e-01   -6.994369e-01
 90.32    7.076643e-01   -7.065488e-01
 90.33    7.005636e-01   -7.135900e-01
 90.34    6.933928e-01   -7.205598e-01
 90.35    6.861526e-01   -7.274576e-01
 90.36    6.788438e-01   -7.342827e-01
 90.37    6.714672e-01   -7.410343e-01
 90.38    6.640234e-01   -7.477118e-01
 90.39    6.565132e-01   -7.543145e-01
 90.4    6.489374e-01   -7.608418e-01
 90.41    6.412966e-01   -7.672931e-01
 90.42    6.335918e-01   -7.736675e-01
 90.43    6.258235e-01   -7.799647e-01
 90.44    6.179927e-01   -7.861838e-01
 90.45    6.101001e-01   -7.923243e-01
 90.46    6.021465e-01   -7.983856e-01
 90.47    5.941327e-01   -8.043671e-01
 90.48    5.860594e-01   -8.102681e-01
 90.49    5.779276e-01   -8.160880e-01
 90.5    5.697379e-01   -8.218264e-01
 90.51    5.614913e-01   -8.274826e-01
 90.52    5.531886e-01   -8.330561e-01
 90.53    5.448305e-01   -8.385462e-01
